,id,date,time,timezone,geo,usr_location,text
361,1298614530608631809,2020-08-26,09:33:25,EDT,,"New York, NY","We are staying at an Airbnb and can’t login to see about outages. I looked it up on another site and it said there are no outages.  https://downdetector.com/status/verizon/chappaqua/ …
"
362,1298613316168945665,2020-08-26,09:28:36,EDT,,,"How do you now that Mr fucked up face at listwe don't start beef with my ex's mom that is so immature like the sawy boys don't now have to act there age like that have to yran turn your  power outages  for what party you guys through tf  https://twitter.com/lmgriffjohnson/status/1298418042607525888 …
"
363,1298604544864276488,2020-08-26,08:53:45,EDT,,Nairobi,"Me I learned to settle. One house was okay but very bad traffic.    One had a borehole but caretaker wouldn't bother to pump every so often there would be at least 2 days with partial water outages.
"
364,1298604265003417600,2020-08-26,08:52:38,EDT,,Jozi,"No power since 8:10 this morning. No warning nothing, only this tweet at 12:57 and yet we pay so much for electricity.  I didn't do my work today due to this power outage. Fix please.
"
365,1298600967357767680,2020-08-26,08:39:32,EDT,,"Tampa, FL","I asked faculty at our first college meeting of the new year to be prepared for anything this semester. I wasn’t imagining a campus wide internet outage on day one, but I guess I should have.
"
366,1298600724033679361,2020-08-26,08:38:34,EDT,,,"We hope you don't experience an outage, but they do happen every once in a while. If you ever need to report an outage, call 251-943-4999 or 251-625-4999. Visit our outage viewer for the latest outage information at  http://outage.rivierautilities.com . pic.twitter.com/4cLIO5x0GF
"
367,1298600109643620353,2020-08-26,08:36:07,EDT,,,"It’s not living in Columbus if you don’t have a power outage at least once a week
"
368,1298595326593568769,2020-08-26,08:17:07,EDT,,"Charlotte, NC","☹️ to @attcares because The bandwidth is much lowe…  AT&T in United States: speed, performance, outages and user reviews 👉  https://internet.fing.com/provider/AT%26T%20U-verse/US?utm_source=mobile_share&utm_medium=twitter&utm_campaign=dropdetect … #fing #internet #AT&amp;T  via @fingapp @outagedetect
"
369,1298578012305346562,2020-08-26,07:08:19,EDT,,"Richmond, VA","tbd at the moment But 15- 30 with gusts to 40-50 can’t be ruled out just yet. That would bring some outages
"
370,1298565154150453249,2020-08-26,06:17:13,EDT,,,"@VodafoneUK is there an outage in the NE26 area? I’m trying to make calls from personal and work mobile but it won’t let me ring out at all?
"
371,1298552514221092864,2020-08-26,05:26:59,EDT,,"Lahore, Pakistan","I’m at my in-laws’ place in Phase 5. We didn’t experience a power outage though it rained incessantly. Fascinating.
"
372,1298541288925536256,2020-08-26,04:42:23,EDT,,,"AT&T's outage map  pic.twitter.com/53GtYdS8OR
"
373,1298539616958586880,2020-08-26,04:35:45,EDT,,"Alabama, USA","Yeah, I was checking is it down and there were like 2000 reports in like 30 minutes, and most people can't sign in at all like us. But others posted that are on European servers saying they can still sign in. May be a US server outage possibly? No idea....
"
374,1298538540758777859,2020-08-26,04:31:28,EDT,,,"I checked the outage reports on AT&T and T-Mobile as well. They're all having problems in what seems major cities  i.e. Denver, Los Angeles, Seattle, NYC, DC, Boston...  I'm calling it now that something VERY sketchy seems to be going on. Can't simply be coincidence...
"
375,1298532632188329984,2020-08-26,04:07:59,EDT,,"Strang, Isle of Man","Thankfully the internet outages across the island haven't caught us at KD. If you're struggling at home remember we have the IT room and wifi throughout the building!
"
376,1298500433846116352,2020-08-26,02:00:03,EDT,,,"Hey Matthew 👋 We don't want you feeling this was as a customer and if there is an outage/issue with your Broadband then we certainly look into this for you. Can you please drop us a DM with your full name & account number/landline so we can take a closer look at this? Danny  https://twitter.com/messages/compose?recipient_id=20678384 …
"
377,1298500156669808640,2020-08-26,01:58:56,EDT,,,"Feel better now? Don't believe I did defend the abuser? You let your moral outage at the abuse cloud your ability to talk about it.
"
378,1298494441339068416,2020-08-26,01:36:14,EDT,,"Lost, figuring out life","I don’t know if there’s an outage but I don’t have service at all. I can’t call and I don’t have internet.  #TMobile
"
379,1298485097188995074,2020-08-26,00:59:06,EDT,,,"@Ask_Spectrum these random midnight outages are pushing me more and more towards @ATT
"
380,1298467203440947200,2020-08-25,23:48:00,EDT,,,"Basic stuff ready at home in case of power outage. Canned foods I can eat from, plenty of water, and a couple Power banks to keep my phone charged up. If anyone thinks of anything else I should have that I didn’t list, please let me know here and I’ll grab it while leaving work.
"
381,1298464924327383040,2020-08-25,23:38:56,EDT,,,"AT&T is fucking us over in rural west KY. Daily outages stretching for most of the day.
"
382,1298462674896867328,2020-08-25,23:30:00,EDT,,,"@pldt @PLDT_Cares @iamMVP should at the very least give us the reason why there was an outage or interruption in the area and not just say that there's a link loss because it is important that people other than their subscribers know why they can't go online for class or work.
"
383,1298457139841601538,2020-08-25,23:08:00,EDT,,"Los Angeles, CA","So what happens when I have MAD things to do online and AT&T has a service outage?  Two online tDPT courses. One huge continuing education course. Three mini continuing education courses. A self review of performance for work. I'm going to go out of my mind.
"
384,1298452975187353600,2020-08-25,22:51:28,EDT,,"HOU, TEXAS","PSA ON POWER OUTAGES! As someone how works at an energy company, please DO NOT get mad for the long hold times and if we can’t give an estimated time of restoration of power. This is expected. Your provider has NO control when it comes to power outages.
"
385,1298449889773473797,2020-08-25,22:39:12,EDT,,Rust,"@Ask_Spectrum can you tell me if I'm currently in an outage? The outage site isn't working for me at the moment.
"
386,1298433379625586688,2020-08-25,21:33:36,EDT,,New York,"My son starts his senior year of college tomorrow. It's all distance learning for now. But thanks to the asshats at #PSEG we have no power in #Teaneck #NewJersey. You can't #WorkFromHome with no electricity. Second long outage in a few weeks. @PSEGdelivers @PSEGNews @northjersey
"
387,1298432939391422464,2020-08-25,21:31:51,EDT,,he/they | 17,"hi sorry i haven't been active today at all my whole county had a wifi outage ❤️
"
388,1298432420438368256,2020-08-25,21:29:47,EDT,,"Los Angeles, CA","@ATTHelp Can you help?  I have a red light next to Alarm on my AT&T box. Is there an outage?  I have work to do.
"
389,1298427392067739649,2020-08-25,21:09:48,EDT,,"Los Angeles, CA","AT&T has an internet outage right now in LA
"
390,1298423183213699072,2020-08-25,20:53:05,EDT,,,"@CoxComm @CoxHelp @CoxComm What is going on with the Avondale, AZ outage - no notice, no updates, no assistance. Service is desperately needed for work at home and online schooling - where's the transparency?!? It's pretty sad that I have to use an @ATT hotspot...what gives?!?
"
391,1298416693891330049,2020-08-25,20:27:17,EDT,,,"Is anyone else having an outage with @ATT 😒
"
392,1298405661768847361,2020-08-25,19:43:27,EDT,,Looking down,"Small life update! In the path of Hurricane Laura currently, I doubt it’ll be major other than some rain and maybe some wind. At worst a power outage; so don’t worry. But if I do disappear that’s why!
"
393,1298404627386445825,2020-08-25,19:39:21,EDT,,,"@OANN Are you having an outage?  It cuts out during commercial and now its totally down. What is going on over there.  I wanted to see the RNC convention tonight.  Now I have to go over to RSB to view it.  Come on!!!!  ROKU LIVE STREAM IS TOTALLY DOWN! WON'T LOAD AT ALL!
"
394,1298403196960944133,2020-08-25,19:33:39,EDT,,,"don't think so. no reason to expect we'd need to; it's really only indicated if you're likely to flood (we're not) or if it's likely to blow your house down (it's not).  The risks are mainly crap blowing thru the air at speed into/through your windows, and extended power outage
"
395,1298401255916625920,2020-08-25,19:25:57,EDT,,,"@ATT I want my internet back. 😭😭😭😭 Damn outage.
"
396,1298401249621147649,2020-08-25,19:25:55,EDT,,"Nova Scotia, Canada","Sorry for the confusion, Matt. Regarding the emergency outage in Dartmouth, we called all impacted customers today. If you didn't receive a call, please send us a DM with your contact info so we can update it in our system. The outage started at approx. 8pm & should last 30 mins.
"
397,1298398574842003456,2020-08-25,19:15:17,EDT,,"Bay Area, CA ","Wow, came home from work n there is no power...😩  Looked at PG&E site n said they don’t have an ETA when the power will be back on. They are “investigating” the cause of the outage....😒  And today started off really good....
"
398,1298379446362267651,2020-08-25,17:59:17,EDT,,"Present Day, Present Time","lmao a screed against technology dependence from an outage I didn't know was happening at the time because the people affected *weren't dependent enough on that particular tool to make a lot of noise about it*  https://twitter.com/CBCNews/status/1298334468130975745 …
"
399,1298378287870353408,2020-08-25,17:54:41,EDT,,"Mississippi, USA","Continued weirdness re: @EntergyMS. I had issues with outage reporter & emails Thursday. Today, a voicemail from an AR number & asking me to call @Entergy at a specific extension that doesn’t exist.  Customer rep transfers me to a voicemail with no greeting message. Puzzling.
"
